"agency_cd","site_no","Date","Daily.Mean.Discharge","Approval.Code"
"USGS","02085070","2014-07-28","  23.90","A"
"USGS","02085070","2014-07-29","  18.50","A"
"USGS","02085070","2014-07-30","  13.40","A"
"USGS","02085070","2014-07-31","  10.70","A"
"USGS","02085070","2014-08-01"," 206.00","A"
"USGS","02085070","2014-08-02"," 193.00","A"
"USGS","02085070","2014-08-03","  56.90","A"
"USGS","02085070","2014-08-04","  35.10","A"
"USGS","02085070","2014-08-05","  25.00","A"
"USGS","02085070","2014-08-06","  14.80","A e"
"USGS","02085070","2014-08-07","  12.00","A e"
"USGS","02085070","2014-08-08","  14.00","A e"
"USGS","02085070","2014-08-09","  22.00","A e"
"USGS","02085070","2014-08-10","  35.00","A e"
"USGS","02085070","2014-08-11","  36.00","A e"
"USGS","02085070","2014-08-12"," 418.00","A"
"USGS","02085070","2014-08-13"," 639.00","A"
"USGS","02085070","2014-08-14"," 111.00","A"
"USGS","02085070","2014-08-15","  55.90","A"
"USGS","02085070","2014-08-16","  37.90","A"
"USGS","02085070","2014-08-17","  28.90","A"
"USGS","02085070","2014-08-18","  29.60","A"
"USGS","02085070","2014-08-19","  34.60","A"
"USGS","02085070","2014-08-20","  40.70","A"
"USGS","02085070","2014-08-21","  28.50","A"
"USGS","02085070","2014-08-22","  21.00","A"
"USGS","02085070","2014-08-23","  24.90","A"
"USGS","02085070","2014-08-24","  26.20","A"
"USGS","02085070","2014-08-25","  19.80","A"
"USGS","02085070","2014-08-26","  15.50","A"
"USGS","02085070","2014-08-27","  12.50","A"
"USGS","02085070","2014-08-28","  11.60","A"
"USGS","02085070","2014-08-29","  11.00","A"
"USGS","02085070","2014-08-30","   9.83","A"
"USGS","02085070","2014-08-31","   9.82","A"
"USGS","02085070","2014-09-01","   9.25","A"
"USGS","02085070","2014-09-02","   8.77","A"
"USGS","02085070","2014-09-03","   7.94","A"
"USGS","02085070","2014-09-04","  18.90","A"
"USGS","02085070","2014-09-05","  23.90","A"
"USGS","02085070","2014-09-06","  30.60","A"
"USGS","02085070","2014-09-07","  27.90","A"
"USGS","02085070","2014-09-08","  25.40","A"
"USGS","02085070","2014-09-09","  31.20","A"
"USGS","02085070","2014-09-10","  31.60","A"
"USGS","02085070","2014-09-11","  24.60","A"
"USGS","02085070","2014-09-12","  24.30","A"
"USGS","02085070","2014-09-13","  18.80","A"
"USGS","02085070","2014-09-14","  19.80","A"
"USGS","02085070","2014-09-15","  16.30","A"
"USGS","02085070","2014-09-16","  14.30","A"
"USGS","02085070","2014-09-17","  10.60","A"
"USGS","02085070","2014-09-18","   8.96","A"
"USGS","02085070","2014-09-19","   8.41","A"
"USGS","02085070","2014-09-20","   7.96","A"
"USGS","02085070","2014-09-21","   7.30","A"
"USGS","02085070","2014-09-22","   6.70","A"
"USGS","02085070","2014-09-23","   6.23","A"
"USGS","02085070","2014-09-24","  52.60","A"
"USGS","02085070","2014-09-25","  47.90","A"
"USGS","02085070","2014-09-26","  30.70","A"
"USGS","02085070","2014-09-27","  18.20","A"
"USGS","02085070","2014-09-28","  12.80","A"
"USGS","02085070","2014-09-29","  13.90","A"
"USGS","02085070","2014-09-30","  13.00","A"
"USGS","02085070","2014-10-01","  12.00","A"
"USGS","02085070","2014-10-02","  10.70","A"
"USGS","02085070","2014-10-03","   9.56","A"
"USGS","02085070","2014-10-04","   8.13","A"
"USGS","02085070","2014-10-05","   6.60","A"
"USGS","02085070","2014-10-06","   6.70","A e"
"USGS","02085070","2014-10-07","   5.90","A e"
"USGS","02085070","2014-10-08","   5.96","A"
"USGS","02085070","2014-10-09","   6.19","A"
"USGS","02085070","2014-10-10","   5.37","A"
"USGS","02085070","2014-10-11","   9.09","A"
"USGS","02085070","2014-10-12","  18.40","A"
"USGS","02085070","2014-10-13","  22.10","A"
"USGS","02085070","2014-10-14","  23.20","A"
"USGS","02085070","2014-10-15"," 132.00","A"
"USGS","02085070","2014-10-16"," 186.00","A"
"USGS","02085070","2014-10-17","  71.10","A"
"USGS","02085070","2014-10-18","  43.30","A"
"USGS","02085070","2014-10-19","  31.40","A"
"USGS","02085070","2014-10-20","  21.90","A"
"USGS","02085070","2014-10-21","  15.00","A"
"USGS","02085070","2014-10-22","  10.90","A"
"USGS","02085070","2014-10-23","   6.62","A"
"USGS","02085070","2014-10-24","   7.22","A"
"USGS","02085070","2014-10-25","   9.18","A"
"USGS","02085070","2014-10-26","   9.09","A"
"USGS","02085070","2014-10-27","   7.57","A"
"USGS","02085070","2014-10-28","   7.29","A"
"USGS","02085070","2014-10-29","   6.62","A"
"USGS","02085070","2014-10-30","   5.82","A"
"USGS","02085070","2014-10-31","   5.78","A"
"USGS","02085070","2014-11-01","  13.30","A"
"USGS","02085070","2014-11-02","  18.70","A"
"USGS","02085070","2014-11-03","  18.80","A"
"USGS","02085070","2014-11-04","  15.10","A"
"USGS","02085070","2014-11-05","  12.10","A"
"USGS","02085070","2014-11-06","  16.80","A"
"USGS","02085070","2014-11-07","  36.40","A"
"USGS","02085070","2014-11-08","  30.30","A"
"USGS","02085070","2014-11-09","  20.20","A"
"USGS","02085070","2014-11-10","  16.90","A"
"USGS","02085070","2014-11-11","  15.20","A"
"USGS","02085070","2014-11-12","  11.40","A"
"USGS","02085070","2014-11-13","  10.80","A"
"USGS","02085070","2014-11-14","  13.10","A"
"USGS","02085070","2014-11-15","  14.20","A"
"USGS","02085070","2014-11-16","  14.90","A"
"USGS","02085070","2014-11-17","  20.90","A"
"USGS","02085070","2014-11-18","  69.70","A"
"USGS","02085070","2014-11-19","  49.70","A"
"USGS","02085070","2014-11-20","  33.90","A"
"USGS","02085070","2014-11-21","  26.60","A"
"USGS","02085070","2014-11-22","  22.70","A"
"USGS","02085070","2014-11-23","  21.90","A"
"USGS","02085070","2014-11-24","  39.80","A"
"USGS","02085070","2014-11-25","  48.80","A"
"USGS","02085070","2014-11-26"," 439.00","A"
"USGS","02085070","2014-11-27"," 280.00","A"
"USGS","02085070","2014-11-28"," 172.00","A"
"USGS","02085070","2014-11-29"," 101.00","A"
"USGS","02085070","2014-11-30","  66.10","A"
"USGS","02085070","2014-12-01","  51.70","A"
"USGS","02085070","2014-12-02","  43.80","A"
"USGS","02085070","2014-12-03","  37.90","A"
"USGS","02085070","2014-12-04","  34.10","A"
"USGS","02085070","2014-12-05","  31.70","A"
"USGS","02085070","2014-12-06","  29.70","A"
"USGS","02085070","2014-12-07","  28.90","A"
"USGS","02085070","2014-12-08","  30.30","A"
"USGS","02085070","2014-12-09","  47.00","A"
"USGS","02085070","2014-12-10"," 106.00","A"
"USGS","02085070","2014-12-11","  88.50","A"
"USGS","02085070","2014-12-12","  59.90","A"
"USGS","02085070","2014-12-13","  48.20","A"
"USGS","02085070","2014-12-14","  41.80","A"
"USGS","02085070","2014-12-15","  38.60","A"
"USGS","02085070","2014-12-16","  40.30","A"
"USGS","02085070","2014-12-17","  37.90","A"
"USGS","02085070","2014-12-18","  35.70","A"
"USGS","02085070","2014-12-19","  33.90","A"
"USGS","02085070","2014-12-20","  31.10","A"
"USGS","02085070","2014-12-21","  29.90","A"
"USGS","02085070","2014-12-22","  41.30","A"
"USGS","02085070","2014-12-23","  52.30","A"
"USGS","02085070","2014-12-24","1180.00","A"
"USGS","02085070","2014-12-25"," 653.00","A"
"USGS","02085070","2014-12-26"," 219.00","A"
"USGS","02085070","2014-12-27"," 123.00","A"
"USGS","02085070","2014-12-28","  91.90","A"
"USGS","02085070","2014-12-29"," 163.00","A"
"USGS","02085070","2014-12-30"," 200.00","A"
"USGS","02085070","2014-12-31"," 130.00","A"
"USGS","02085070","2015-01-01","  99.00","A"
"USGS","02085070","2015-01-02","  80.60","A"
"USGS","02085070","2015-01-03","  77.40","A"
"USGS","02085070","2015-01-04","  94.10","A"
"USGS","02085070","2015-01-05","  94.50","A"
"USGS","02085070","2015-01-06","  75.90","A"
"USGS","02085070","2015-01-07","  65.00","A"
"USGS","02085070","2015-01-08","  56.90","A"
"USGS","02085070","2015-01-09","  51.40","A"
"USGS","02085070","2015-01-10","  48.80","A"
"USGS","02085070","2015-01-11","  46.40","A"
"USGS","02085070","2015-01-12"," 404.00","A"
"USGS","02085070","2015-01-13"," 576.00","A"
"USGS","02085070","2015-01-14"," 236.00","A"
"USGS","02085070","2015-01-15"," 145.00","A"
"USGS","02085070","2015-01-16"," 114.00","A"
"USGS","02085070","2015-01-17","  93.60","A"
"USGS","02085070","2015-01-18"," 112.00","A"
"USGS","02085070","2015-01-19"," 117.00","A"
"USGS","02085070","2015-01-20","  97.80","A"
"USGS","02085070","2015-01-21","  81.20","A"
"USGS","02085070","2015-01-22","  70.40","A"
"USGS","02085070","2015-01-23","  78.40","A"
"USGS","02085070","2015-01-24"," 441.00","A"
"USGS","02085070","2015-01-25"," 286.00","A"
"USGS","02085070","2015-01-26"," 170.00","A"
"USGS","02085070","2015-01-27"," 138.00","A"
"USGS","02085070","2015-01-28"," 107.00","A"
"USGS","02085070","2015-01-29","  89.60","A"
"USGS","02085070","2015-01-30","  79.30","A"
"USGS","02085070","2015-01-31","  70.80","A"
"USGS","02085070","2015-02-01","  64.80","A"
"USGS","02085070","2015-02-02","  81.90","A"
"USGS","02085070","2015-02-03","  90.60","A"
"USGS","02085070","2015-02-04","  77.50","A"
"USGS","02085070","2015-02-05","  70.00","A"
"USGS","02085070","2015-02-06","  64.00","A"
"USGS","02085070","2015-02-07","  58.30","A"
"USGS","02085070","2015-02-08","  56.90","A"
"USGS","02085070","2015-02-09","  60.40","A"
"USGS","02085070","2015-02-10"," 436.00","A"
"USGS","02085070","2015-02-11"," 347.00","A"
"USGS","02085070","2015-02-12"," 170.00","A"
"USGS","02085070","2015-02-13"," 121.00","A"
"USGS","02085070","2015-02-14","  98.60","A"
"USGS","02085070","2015-02-15","  84.30","A"
"USGS","02085070","2015-02-16","  74.00","A"
"USGS","02085070","2015-02-17","  77.90","A"
"USGS","02085070","2015-02-18","  89.60","A"
"USGS","02085070","2015-02-19","  87.80","A"
"USGS","02085070","2015-02-20","  80.40","A"
"USGS","02085070","2015-02-21","  83.90","A"
"USGS","02085070","2015-02-22"," 108.00","A"
"USGS","02085070","2015-02-23"," 208.00","A"
"USGS","02085070","2015-02-24"," 152.00","A"
"USGS","02085070","2015-02-25"," 119.00","A"
"USGS","02085070","2015-02-26"," 129.00","A"
"USGS","02085070","2015-02-27"," 140.00","A"
"USGS","02085070","2015-02-28"," 136.00","A"
"USGS","02085070","2015-03-01"," 287.00","A"
"USGS","02085070","2015-03-02"," 765.00","A"
"USGS","02085070","2015-03-03"," 743.00","A"
"USGS","02085070","2015-03-04"," 401.00","A"
"USGS","02085070","2015-03-05"," 852.00","A"
"USGS","02085070","2015-03-06","1070.00","A"
"USGS","02085070","2015-03-07"," 418.00","A"
"USGS","02085070","2015-03-08"," 239.00","A"
"USGS","02085070","2015-03-09"," 176.00","A"
"USGS","02085070","2015-03-10"," 145.00","A"
"USGS","02085070","2015-03-11"," 131.00","A"
"USGS","02085070","2015-03-12"," 121.00","A"
"USGS","02085070","2015-03-13"," 108.00","A"
"USGS","02085070","2015-03-14"," 121.00","A"
"USGS","02085070","2015-03-15"," 159.00","A"
"USGS","02085070","2015-03-16"," 129.00","A"
"USGS","02085070","2015-03-17"," 111.00","A"
"USGS","02085070","2015-03-18","  99.80","A"
"USGS","02085070","2015-03-19","  92.50","A"
"USGS","02085070","2015-03-20"," 244.00","A"
"USGS","02085070","2015-03-21"," 261.00","A"
"USGS","02085070","2015-03-22"," 160.00","A"
"USGS","02085070","2015-03-23"," 131.00","A"
"USGS","02085070","2015-03-24"," 111.00","A"
"USGS","02085070","2015-03-25"," 101.00","A"
"USGS","02085070","2015-03-26"," 149.00","A"
"USGS","02085070","2015-03-27"," 234.00","A"
"USGS","02085070","2015-03-28"," 268.00","A"
"USGS","02085070","2015-03-29"," 171.00","A"
"USGS","02085070","2015-03-30"," 133.00","A"
"USGS","02085070","2015-03-31"," 125.00","A"
"USGS","02085070","2015-04-01"," 111.00","A"
"USGS","02085070","2015-04-02","  98.60","A"
"USGS","02085070","2015-04-03","  90.40","A"
"USGS","02085070","2015-04-04","  86.00","A"
"USGS","02085070","2015-04-05","  79.20","A"
"USGS","02085070","2015-04-06","  71.80","A"
"USGS","02085070","2015-04-07","  72.30","A"
"USGS","02085070","2015-04-08","  74.30","A"
"USGS","02085070","2015-04-09","  80.50","A"
"USGS","02085070","2015-04-10"," 119.00","A"
"USGS","02085070","2015-04-11","  96.60","A"
"USGS","02085070","2015-04-12","  83.20","A"
"USGS","02085070","2015-04-13","  75.90","A"
"USGS","02085070","2015-04-14","  80.10","A"
"USGS","02085070","2015-04-15"," 114.00","A"
"USGS","02085070","2015-04-16"," 124.00","A"
"USGS","02085070","2015-04-17"," 119.00","A"
"USGS","02085070","2015-04-18"," 124.00","A"
"USGS","02085070","2015-04-19"," 183.00","A"
"USGS","02085070","2015-04-20","1010.00","A"
"USGS","02085070","2015-04-21"," 568.00","A"
"USGS","02085070","2015-04-22"," 215.00","A"
"USGS","02085070","2015-04-23"," 124.00","A"
"USGS","02085070","2015-04-24","  95.00","A"
"USGS","02085070","2015-04-25","  83.20","A"
"USGS","02085070","2015-04-26","  95.00","A"
"USGS","02085070","2015-04-27","  85.20","A"
"USGS","02085070","2015-04-28","  71.00","A"
"USGS","02085070","2015-04-29","  62.50","A"
"USGS","02085070","2015-04-30","  83.30","A"
"USGS","02085070","2015-05-01"," 308.00","A"
"USGS","02085070","2015-05-02"," 273.00","A"
"USGS","02085070","2015-05-03"," 121.00","A"
"USGS","02085070","2015-05-04","  84.20","A"
"USGS","02085070","2015-05-05","  68.50","A"
"USGS","02085070","2015-05-06","  57.90","A"
"USGS","02085070","2015-05-07","  52.20","A"
"USGS","02085070","2015-05-08","  47.80","A"
"USGS","02085070","2015-05-09","  45.40","A"
"USGS","02085070","2015-05-10","  44.20","A"
"USGS","02085070","2015-05-11","  50.80","A"
"USGS","02085070","2015-05-12","  45.90","A"
"USGS","02085070","2015-05-13","  39.40","A"
"USGS","02085070","2015-05-14","  35.10","A"
"USGS","02085070","2015-05-15","  32.10","A"
"USGS","02085070","2015-05-16","  31.20","A"
"USGS","02085070","2015-05-17","  30.70","A"
"USGS","02085070","2015-05-18","  29.70","A"
"USGS","02085070","2015-05-19","  28.30","A"
"USGS","02085070","2015-05-20","  27.20","A"
"USGS","02085070","2015-05-21","  28.90","A"
"USGS","02085070","2015-05-22","  35.60","A"
"USGS","02085070","2015-05-23","  34.20","A"
"USGS","02085070","2015-05-24","  28.30","A"
"USGS","02085070","2015-05-25","  24.20","A"
"USGS","02085070","2015-05-26","  21.90","A"
"USGS","02085070","2015-05-27","  19.50","A"
"USGS","02085070","2015-05-28","  21.60","A"
"USGS","02085070","2015-05-29","  26.10","A"
"USGS","02085070","2015-05-30","  20.60","A"
"USGS","02085070","2015-05-31","  17.30","A"
"USGS","02085070","2015-06-01","  15.30","A"
"USGS","02085070","2015-06-02","  15.40","A"
"USGS","02085070","2015-06-03","  48.40","A"
"USGS","02085070","2015-06-04","  53.40","A"
"USGS","02085070","2015-06-05","  36.70","A"
"USGS","02085070","2015-06-06","  29.10","A"
"USGS","02085070","2015-06-07","  24.40","A"
"USGS","02085070","2015-06-08","  19.50","A"
"USGS","02085070","2015-06-09","  33.20","A"
"USGS","02085070","2015-06-10","  38.00","A"
"USGS","02085070","2015-06-11","  25.90","A"
"USGS","02085070","2015-06-12","  19.50","A"
"USGS","02085070","2015-06-13","  14.50","A"
"USGS","02085070","2015-06-14","  15.10","A"
"USGS","02085070","2015-06-15","  12.50","A"
"USGS","02085070","2015-06-16","   9.98","A"
"USGS","02085070","2015-06-17","   8.29","A"
"USGS","02085070","2015-06-18","  15.80","A"
"USGS","02085070","2015-06-19","  35.60","A"
"USGS","02085070","2015-06-20","  19.80","A"
"USGS","02085070","2015-06-21","  11.10","A"
"USGS","02085070","2015-06-22","   8.81","A"
"USGS","02085070","2015-06-23","   7.93","A"
"USGS","02085070","2015-06-24","   6.26","A"
"USGS","02085070","2015-06-25","   7.99","A"
"USGS","02085070","2015-06-26"," 195.00","A"
"USGS","02085070","2015-06-27","  89.90","A"
"USGS","02085070","2015-06-28","  49.00","A"
"USGS","02085070","2015-06-29","  29.10","A"
"USGS","02085070","2015-06-30","  26.10","A"
"USGS","02085070","2015-07-01"," 101.00","A"
"USGS","02085070","2015-07-02","  41.50","A"
"USGS","02085070","2015-07-03","  32.10","A"
"USGS","02085070","2015-07-04","  37.80","A"
"USGS","02085070","2015-07-05","  29.60","A"
"USGS","02085070","2015-07-06","  33.10","A"
"USGS","02085070","2015-07-07","  24.70","A"
"USGS","02085070","2015-07-08","  18.00","A"
"USGS","02085070","2015-07-09","  15.10","A"
"USGS","02085070","2015-07-10","  11.80","A"
"USGS","02085070","2015-07-11","   9.57","A"
"USGS","02085070","2015-07-12","   7.70","A"
"USGS","02085070","2015-07-13","   7.59","A"
"USGS","02085070","2015-07-14","  12.40","A"
"USGS","02085070","2015-07-15","  20.10","A"
"USGS","02085070","2015-07-16","  14.30","A"
"USGS","02085070","2015-07-17","  10.70","A"
"USGS","02085070","2015-07-18","  12.20","A"
"USGS","02085070","2015-07-19","  49.70","A"
"USGS","02085070","2015-07-20","  40.40","A"
"USGS","02085070","2015-07-21","  23.30","A"
"USGS","02085070","2015-07-22","  26.70","A"
"USGS","02085070","2015-07-23"," 135.00","A"
"USGS","02085070","2015-07-24","  70.80","A"
"USGS","02085070","2015-07-25","  34.80","A"
"USGS","02085070","2015-07-26","  23.90","A"
"USGS","02085070","2015-07-27","  15.50","A"
"USGS","02085070","2015-07-28","  12.10","A"
"USGS","02085070","2015-07-29","  10.90","A"
"USGS","02085070","2015-07-30","   9.33","A"
"USGS","02085070","2015-07-31","   9.55","A"
"USGS","02085070","2015-08-01","   8.47","A"
"USGS","02085070","2015-08-02","   7.53","A"
"USGS","02085070","2015-08-03","   6.62","A"
"USGS","02085070","2015-08-04","   5.80","A"
"USGS","02085070","2015-08-05","   5.23","A"
"USGS","02085070","2015-08-06","  27.90","A"
"USGS","02085070","2015-08-07","  62.90","A"
"USGS","02085070","2015-08-08","  33.20","A"
"USGS","02085070","2015-08-09","  18.00","A"
"USGS","02085070","2015-08-10","  12.00","A"
"USGS","02085070","2015-08-11","  10.20","A"
"USGS","02085070","2015-08-12","  40.20","A"
"USGS","02085070","2015-08-13","  33.60","A"
"USGS","02085070","2015-08-14","  18.10","A"
"USGS","02085070","2015-08-15","  11.00","A"
"USGS","02085070","2015-08-16","   8.60","A"
"USGS","02085070","2015-08-17","   7.31","A"
"USGS","02085070","2015-08-18","   6.57","A"
"USGS","02085070","2015-08-19","   6.10","A"
"USGS","02085070","2015-08-20","   5.73","A"
"USGS","02085070","2015-08-21","   5.67","A"
"USGS","02085070","2015-08-22","   5.54","A"
"USGS","02085070","2015-08-23","   5.24","A"
"USGS","02085070","2015-08-24","   4.86","A"
"USGS","02085070","2015-08-25","   4.63","A"
"USGS","02085070","2015-08-26","   4.31","A"
"USGS","02085070","2015-08-27","   4.08","A"
"USGS","02085070","2015-08-28","   4.41","A"
"USGS","02085070","2015-08-29","   4.83","A"
"USGS","02085070","2015-08-30","   4.24","A"
"USGS","02085070","2015-08-31","  19.10","A"
"USGS","02085070","2015-09-01","  15.80","A"
"USGS","02085070","2015-09-02","  12.30","A"
"USGS","02085070","2015-09-03","   8.42","A"
"USGS","02085070","2015-09-04","   7.50","A"
"USGS","02085070","2015-09-05","   5.39","A"
"USGS","02085070","2015-09-06","   4.08","A"
"USGS","02085070","2015-09-07","   4.64","A"
"USGS","02085070","2015-09-08","   6.17","A"
"USGS","02085070","2015-09-09","   6.52","A"
"USGS","02085070","2015-09-10","  10.20","A"
"USGS","02085070","2015-09-11","   6.40","A"
"USGS","02085070","2015-09-12","  12.00","A"
"USGS","02085070","2015-09-13","   8.96","A"
"USGS","02085070","2015-09-14","  10.70","A"
"USGS","02085070","2015-09-15","   6.53","A"
"USGS","02085070","2015-09-16","   5.74","A"
"USGS","02085070","2015-09-17","   4.70","A"
"USGS","02085070","2015-09-18","   4.10","A"
"USGS","02085070","2015-09-19","   4.34","A"
"USGS","02085070","2015-09-20","   4.36","A"
"USGS","02085070","2015-09-21","   4.21","A"
"USGS","02085070","2015-09-22","   3.72","A"
"USGS","02085070","2015-09-23","   3.60","A"
"USGS","02085070","2015-09-24","   3.73","A"
"USGS","02085070","2015-09-25","  33.00","A"
"USGS","02085070","2015-09-26","  94.00","A"
"USGS","02085070","2015-09-27","  65.20","A"
"USGS","02085070","2015-09-28","  42.00","A"
